machine_id;tool_wear_min;machine_failure;risk_rank;risk_tier
5533;110;0;4903;2
4513;110;0;4904;2
4429;110;0;4905;2
5031;110;0;4906;2
4944;110;0;4907;2
4688;110;0;4908;2
6724;110;0;4909;2
6548;110;0;4910;2
6466;110;0;4911;2
7386;110;0;4912;2
7639;110;0;4913;2
8155;110;0;4914;2
8736;110;0;4915;2
9141;110;0;4916;2
9062;110;0;4917;2
8485;110;0;4918;2
9874;110;0;4919;2
9950;110;0;4920;2
9717;110;0;4921;2
9381;110;0;4922;2
9222;110;0;4923;2
9300;110;0;4924;2
9621;109;0;4925;2
9540;109;0;4926;2
9796;109;0;4927;2
8566;109;0;4928;2
8245;109;0;4929;2
8976;109;0;4930;2
8817;109;0;4931;2
7984;109;0;4932;2
7893;109;0;4933;2
7555;109;0;4934;2
7470;109;0;4935;2
7299;109;0;4936;2
7215;109;0;4937;2
6632;109;0;4938;2
6302;109;0;4939;2
6885;109;0;4940;2
6967;109;0;4941;2
7131;109;0;4942;2
4778;109;0;4943;2
4861;109;0;4944;2
4342;109;0;4945;2
4165;109;1;4946;2
5612;109;0;4947;2
5448;109;0;4948;2
5269;109;0;4949;2
5873;109;0;4950;2
5955;109;0;4951;2
6128;109;0;4952;2
6043;109;0;4953;2
1963;109;0;4954;2
1881;109;0;4955;2
1804;109;0;4956;2
1729;109;0;4957;2
1641;109;0;4958;2
1551;109;0;4959;2
1466;109;0;4960;2
293;109;0;4961;2
461;109;0;4962;2
805;109;0;4963;2
970;109;0;4964;2
2548;109;0;4965;2
2208;109;0;4966;2
2289;109;0;4967;2
2122;109;0;4968;2
2809;109;0;4969;2
3907;109;0;4970;2
3824;109;0;4971;2
3235;109;0;4972;2
3319;108;0;4973;2
3405;108;0;4974;2
3573;108;0;4975;2
3657;108;0;4976;2
4081;108;1;4977;2
3985;108;0;4978;2
2720;108;0;4979;2
2980;108;0;4980;2
3070;108;0;4981;2
2904;108;0;4982;2
2459;108;0;4983;2
546;108;0;4984;2
373;108;0;4985;2
121;108;0;4986;2
1051;108;0;4987;2
1126;108;0;4988;2
2041;108;0;4989;2
5779;108;0;4990;2
5695;108;0;4991;2
5183;108;0;4992;2
4512;108;0;4993;2
4598;108;0;4994;2
4943;108;0;4995;2
5103;108;0;4996;2
7046;108;0;4997;2
6803;108;0;4998;2
6723;108;0;4999;2
6384;108;0;5000;2
7385;108;0;5001;3
7805;108;0;5002;3
7725;108;0;5003;3
8154;108;0;5004;3
8073;108;0;5005;3
8735;108;0;5006;3
8889;108;0;5007;3
9140;108;0;5008;3
8324;108;0;5009;3
8402;108;0;5010;3
8484;108;0;5011;3
8653;108;0;5012;3
9949;108;0;5013;3
9873;108;0;5014;3
9716;108;0;5015;3
9299;108;0;5016;3
9221;108;0;5017;3
9380;108;0;5018;3
9454;107;0;5019;3
9539;107;0;5020;3
9795;107;0;5021;3
8975;107;0;5022;3
7983;107;0;5023;3
7892;107;0;5024;3
7298;107;0;5025;3
7469;107;0;5026;3
7554;107;0;5027;3
6301;107;0;5028;3
6547;107;0;5029;3
6465;107;0;5030;3
6884;107;0;5031;3
7130;107;0;5032;3
6966;107;0;5033;3
5030;107;0;5034;3
4860;107;0;5035;3
4777;107;0;5036;3
4687;107;0;5037;3
4428;107;1;5038;3
4164;107;0;5039;3
5351;107;0;5040;3
5447;107;0;5041;3
5611;107;0;5042;3
5532;107;0;5043;3
5872;107;0;5044;3
6127;107;0;5045;3
1962;107;0;5046;3
1550;107;0;5047;3
1465;107;0;5048;3
1289;107;0;5049;3
1379;107;0;5050;3
203;107;0;5051;3
292;107;0;5052;3
460;107;0;5053;3
711;107;0;5054;3
969;107;0;5055;3
2547;107;0;5056;3
2378;107;0;5057;3
2288;107;0;5058;3
2207;107;0;5059;3
2632;107;0;5060;3
3149;107;0;5061;3
3318;106;0;5062;3
3492;106;0;5063;3
3404;106;0;5064;3
3984;106;0;5065;3
4080;106;0;5066;3
3906;106;0;5067;3
3656;106;0;5068;3
3823;106;0;5069;3
2719;106;0;5070;3
2808;106;0;5071;3
2458;106;0;5072;3
372;106;0;5073;3
120;106;0;5074;3
39;106;0;5075;3
1050;106;0;5076;3
1640;106;0;5077;3
1728;106;0;5078;3
1880;106;0;5079;3
6042;106;0;5080;3
5954;106;0;5081;3
5778;106;0;5082;3
5268;106;0;5083;3
5182;106;0;5084;3
4341;106;0;5085;3
4253;106;0;5086;3
4597;106;1;5087;3
4511;106;1;5088;3
6802;106;0;5089;3
6722;106;0;5090;3
6631;106;0;5091;3
6383;106;0;5092;3
6219;106;0;5093;3
7214;106;0;5094;3
7724;106;0;5095;3
8072;106;0;5096;3
8153;106;0;5097;3
9139;106;0;5098;3
8888;106;0;5099;3
8483;106;0;5100;3
8565;106;0;5101;3
8401;106;0;5102;3
8323;106;0;5103;3
9715;106;0;5104;3
9620;106;0;5105;3
9379;106;0;5106;3
9220;105;0;5107;3
9298;105;0;5108;3
9872;105;0;5109;3
9948;105;0;5110;3
8652;105;0;5111;3
8734;105;0;5112;3
8974;105;0;5113;3
9061;105;0;5114;3
7982;105;0;5115;3
7804;105;0;5116;3
7891;105;0;5117;3
7384;105;0;5118;3
7553;105;0;5119;3
7638;105;0;5120;3
6300;105;0;5121;3
6883;105;0;5122;3
7129;105;0;5123;3
7045;105;0;5124;3
4427;105;0;5125;3
4163;105;0;5126;3
4776;105;0;5127;3
4859;105;0;5128;3
5102;105;0;5129;3
4942;105;0;5130;3
5871;105;0;5131;3
5694;105;0;5132;3
6126;105;0;5133;3
1961;105;0;5134;3
2040;105;0;5135;3
1125;105;1;5136;3
1212;105;0;5137;3
1378;105;0;5138;3
1288;105;0;5139;3
1464;105;0;5140;3
202;105;0;5141;3
291;105;0;5142;3
459;105;0;5143;3
888;105;0;5144;3
545;105;0;5145;3
633;105;0;5146;3
2206;105;0;5147;3
2631;105;0;5148;3
2903;105;0;5149;3
3737;105;0;5150;3
3572;105;0;5151;3
3403;104;0;5152;3
3234;104;0;5153;3
3148;104;0;5154;3
3822;104;0;5155;3
3655;104;0;5156;3
3983;104;0;5157;3
2807;104;0;5158;3
2287;104;0;5159;3
2121;104;0;5160;3
2457;104;0;5161;3
2546;104;0;5162;3
2377;104;0;5163;3
710;104;0;5164;3
804;104;0;5165;3
968;104;0;5166;3
38;104;0;5167;3
1049;104;0;5168;3
1803;104;0;5169;3
1727;104;0;5170;3
1639;104;0;5171;3
1549;104;0;5172;3
5953;104;0;5173;3
5777;104;0;5174;3
5181;104;0;5175;3
5350;104;0;5176;3
5531;104;0;5177;3
5610;104;0;5178;3
5446;104;0;5179;3
5029;104;0;5180;3
4686;104;0;5181;3
4340;104;0;5182;3
4510;104;0;5183;3
6965;104;0;5184;3
6721;104;0;5185;3
6382;104;0;5186;3
6630;104;0;5187;3
6546;104;0;5188;3
7723;104;0;5189;3
8152;104;0;5190;3
9138;104;0;5191;3
8816;104;0;5192;3
8887;104;0;5193;3
8564;104;0;5194;3
8322;104;0;5195;3
8400;104;0;5196;3
8244;104;0;5197;3
9453;104;0;5198;3
9619;104;0;5199;3
9714;104;0;5200;3
9538;104;0;5201;3
9219;103;0;5202;3
9947;103;0;5203;3
8482;103;0;5204;3
8733;103;0;5205;3
9060;103;0;5206;3
8071;103;0;5207;3
7803;103;0;5208;3
7637;103;0;5209;3
7383;103;0;5210;3
7213;103;0;5211;3
6299;103;0;5212;3
6218;103;0;5213;3
6882;103;0;5214;3
6801;103;0;5215;3
7128;103;0;5216;3
4596;103;0;5217;3
4426;103;0;5218;3
4858;103;0;5219;3
4775;103;0;5220;3
4941;103;0;5221;3
5267;103;0;5222;3
5870;103;0;5223;3
6041;103;0;5224;3
1879;103;0;5225;3
2039;103;0;5226;3
1211;103;0;5227;3
1463;103;0;5228;3
1287;103;0;5229;3
119;103;0;5230;3
201;103;0;5231;3
458;103;0;5232;3
290;103;0;5233;3
371;103;0;5234;3
887;103;0;5235;3
632;103;0;5236;3
2718;103;0;5237;3
2630;103;0;5238;3
2902;103;0;5239;3
3069;103;0;5240;3
2979;103;0;5241;3
3317;103;0;5242;3
3491;103;0;5243;3
3233;102;0;5244;3
3654;102;0;5245;3
3821;102;0;5246;3
3736;102;0;5247;3
2806;102;0;5248;3
2545;102;0;5249;3
2456;102;0;5250;3
2286;102;0;5251;3
2205;102;0;5252;3
803;102;0;5253;3
1377;102;0;5254;3
1960;102;0;5255;3
1548;102;0;5256;3
1638;102;0;5257;3
6125;102;0;5258;3
5952;102;0;5259;3
5776;102;0;5260;3
5693;102;0;5261;3
5349;102;0;5262;3
5445;102;0;5263;3
5028;102;0;5264;3
5101;102;0;5265;3
4509;102;0;5266;3
4339;102;0;5267;3
7044;102;0;5268;3
6381;102;0;5269;3
6629;102;0;5270;3
6464;102;0;5271;3
7297;102;0;5272;3
7468;102;0;5273;3
7552;102;0;5274;3
7722;102;0;5275;3
7890;102;0;5276;3
7981;102;0;5277;3
8973;102;0;5278;3
9137;102;0;5279;3
8815;102;0;5280;3
8563;102;0;5281;3
8399;102;1;5282;3
9794;102;0;5283;3
9537;102;0;5284;3
9618;102;0;5285;3
9713;101;0;5286;3
9218;101;0;5287;3
9378;101;0;5288;3
9946;101;0;5289;3
8321;101;0;5290;3
8243;101;0;5291;3
8481;101;0;5292;3
8886;101;0;5293;3
8151;101;0;5294;3
7802;101;0;5295;3
7636;101;0;5296;3
7382;101;0;5297;3
7212;101;0;5298;3
6545;101;0;5299;3
6217;101;0;5300;3
6720;101;0;5301;3
4252;101;1;5302;3
4940;101;0;5303;3
4774;101;0;5304;3
4685;101;1;5305;3
5609;101;0;5306;3
5530;101;0;5307;3
5180;101;0;5308;3
5869;101;0;5309;3
6040;101;0;5310;3
1726;101;0;5311;3
1802;101;0;5312;3
1462;101;0;5313;3
1048;101;0;5314;3
886;101;0;5315;3
967;101;0;5316;3
631;101;0;5317;3
709;101;0;5318;3
200;101;0;5319;3
118;101;0;5320;3
37;101;0;5321;3
2120;101;0;5322;3
2376;101;0;5323;3
2717;101;0;5324;3
2978;101;0;5325;3
3068;101;0;5326;3
2901;101;0;5327;3
3982;101;0;5328;3
4079;101;1;5329;3
3905;101;0;5330;3
3147;101;0;5331;3
3490;101;0;5332;3
3402;101;0;5333;3
3571;100;0;5334;3
3232;100;0;5335;3
3316;100;0;5336;3
3820;100;0;5337;3
2805;100;0;5338;3
2455;100;0;5339;3
2544;100;0;5340;3
2204;100;0;5341;3
2285;100;0;5342;3
544;100;0;5343;3
802;100;0;5344;3
1124;100;1;5345;3
1286;100;0;5346;3
1878;100;0;5347;3
1637;100;0;5348;3
1547;100;0;5349;3
6124;100;0;5350;3
5951;100;0;5351;3
5775;100;0;5352;3
5692;100;0;5353;3
5348;100;0;5354;3
5266;100;0;5355;3
4857;100;0;5356;3
5100;100;0;5357;3
5027;100;0;5358;3
4338;100;0;5359;3
4162;100;0;5360;3
4508;100;0;5361;3
4595;100;0;5362;3
4425;100;0;5363;3
6800;100;1;5364;3
6881;100;0;5365;3
7043;100;0;5366;3
7127;100;0;5367;3
6380;100;0;5368;3
6298;100;0;5369;3
7889;100;0;5370;3
8070;100;0;5371;3
8814;100;0;5372;3
8972;100;0;5373;3
9059;100;0;5374;3
8562;100;0;5375;3
8651;100;0;5376;3
8398;100;0;5377;3
9871;100;0;5378;3
9297;100;0;5379;3
9617;100;0;5380;3
9536;99;0;5381;3
9452;99;0;5382;3
9945;99;0;5383;3
8320;99;0;5384;3
8480;99;0;5385;3
8885;99;0;5386;3
7980;99;0;5387;3
7296;99;0;5388;3
7381;99;0;5389;3
7551;99;0;5390;3
6216;99;0;5391;3
6544;99;0;5392;3
6628;99;0;5393;3
6964;99;0;5394;3
6719;99;0;5395;3
4251;99;0;5396;3
4684;99;0;5397;3
5529;99;0;5398;3
5444;99;0;5399;3
5868;99;0;5400;3
6039;99;0;5401;3
1376;99;0;5402;3
1461;99;0;5403;3
1047;99;0;5404;3
885;99;0;5405;3
966;99;0;5406;3
630;99;0;5407;3
708;99;0;5408;3
117;99;0;5409;3
199;99;0;5410;3
2900;99;0;5411;3
3735;99;0;5412;3
3653;99;0;5413;3
4078;99;0;5414;3
3489;99;0;5415;3
3315;98;0;5416;3
3231;98;0;5417;3
3146;98;0;5418;3
3981;98;0;5419;3
3819;98;0;5420;3
3067;98;0;5421;3
2977;98;0;5422;3
2804;98;0;5423;3
2716;98;0;5424;3
2629;98;0;5425;3
2284;98;0;5426;3
2454;98;0;5427;3
2375;98;0;5428;3
36;98;0;5429;3
370;98;0;5430;3
289;98;0;5431;3
457;98;0;5432;3
543;98;0;5433;3
1123;98;0;5434;3
1210;98;0;5435;3
1285;98;1;5436;3
1636;98;0;5437;3
1725;98;0;5438;3
1877;98;0;5439;3
1801;98;0;5440;3
2038;98;0;5441;3
6123;98;0;5442;3
5691;98;0;5443;3
5608;98;0;5444;3
5265;98;0;5445;3
5347;98;0;5446;3
4856;98;0;5447;3
4773;98;0;5448;3
5099;98;0;5449;3
4939;98;0;5450;3
4594;98;0;5451;3
6799;98;0;5452;3
7126;98;0;5453;3
7042;98;0;5454;3
6297;98;0;5455;3
6379;98;0;5456;3
7635;98;0;5457;3
7211;98;0;5458;3
8150;98;0;5459;3
7888;98;0;5460;3
7801;98;0;5461;3
8732;98;0;5462;3
8971;98;0;5463;3
8561;98;0;5464;3
8650;98;0;5465;3
8242;98;0;5466;3
9870;98;0;5467;3
9793;97;0;5468;3
9296;97;0;5469;3
9535;97;0;5470;3
9616;97;0;5471;3
9058;97;0;5472;3
9136;97;0;5473;3
8813;97;0;5474;3
7721;97;0;5475;3
8069;97;0;5476;3
7979;97;0;5477;3
7295;97;0;5478;3
7550;97;0;5479;3
7467;97;0;5480;3
6215;97;0;5481;3
6627;97;0;5482;3
6543;97;0;5483;3
6463;97;0;5484;3
4507;97;0;5485;3
4424;97;0;5486;3
4250;97;1;5487;3
4161;97;0;5488;3
5026;97;0;5489;3
4683;97;0;5490;3
5443;97;0;5491;3
5867;97;0;5492;3
6038;97;0;5493;3
5950;97;0;5494;3
1959;97;0;5495;3
1546;97;0;5496;3
1375;97;0;5497;3
1460;97;0;5498;3
965;97;0;5499;3
884;97;0;5500;3
801;97;0;5501;3
116;97;0;5502;3
2203;97;0;5503;3
3734;97;0;5504;3
3652;97;0;5505;3
3570;97;0;5506;3
3488;96;0;5507;3
3401;96;0;5508;3
3230;96;0;5509;3
3314;96;0;5510;3
3980;96;0;5511;3
4077;96;0;5512;3
3904;96;0;5513;3
2283;96;0;5514;3
2119;96;0;5515;3
2374;96;0;5516;3
2899;96;0;5517;3
198;96;0;5518;3
456;96;0;5519;3
288;96;0;5520;3
369;96;0;5521;3
542;96;0;5522;3
629;96;0;5523;3
707;96;0;5524;3
1284;96;0;5525;3
1209;96;0;5526;3
1122;96;0;5527;3
1724;96;0;5528;3
2037;96;0;5529;3
1876;96;0;5530;3
6122;96;0;5531;3
5690;96;0;5532;3
5607;96;0;5533;3
5528;96;0;5534;3
5346;96;0;5535;3
5264;96;0;5536;3
5179;96;0;5537;3
4855;96;0;5538;3
5098;96;0;5539;3
4938;96;0;5540;3
4593;96;0;5541;3
6378;96;0;5542;3
7041;96;0;5543;3
6963;96;0;5544;3
6718;96;0;5545;3
7634;96;0;5546;3
7210;96;0;5547;3
7380;96;0;5548;3
7800;96;0;5549;3
8884;96;0;5550;3
8970;96;0;5551;3
8241;96;0;5552;3
8560;96;0;5553;3
8479;96;0;5554;3
9712;96;0;5555;3
9217;96;0;5556;3
9451;96;0;5557;3
9377;96;0;5558;3
9869;96;0;5559;3
9944;96;0;5560;3
9295;95;0;5561;3
9534;95;0;5562;3
8649;95;0;5563;3
8397;95;0;5564;3
9057;95;0;5565;3
9135;95;0;5566;3
8812;95;0;5567;3
7887;95;0;5568;3
7978;95;0;5569;3
8149;95;0;5570;3
7294;95;0;5571;3
7549;95;0;5572;3
6798;95;0;5573;3
6880;95;0;5574;3
7125;95;0;5575;3
6214;95;0;5576;3
6462;95;0;5577;3
6542;95;0;5578;3
4506;95;0;5579;3
4249;95;0;5580;3
4337;95;0;5581;3
5025;95;0;5582;3
4772;95;0;5583;3
5774;95;0;5584;3
5949;95;0;5585;3
1800;95;0;5586;3
1545;95;0;5587;3
1459;95;0;5588;3
964;95;0;5589;3
115;95;0;5590;3
35;95;0;5591;3
3066;95;0;5592;3
2628;95;0;5593;3
2715;95;0;5594;3
2803;95;0;5595;3
2453;95;0;5596;3
2543;95;0;5597;3
2202;95;0;5598;3
3651;95;0;5599;3
3818;95;0;5600;3
3145;95;0;5601;3
3569;95;0;5602;3
3487;94;0;5603;3
3400;94;0;5604;3
3313;94;0;5605;3
3229;94;0;5606;3
3733;94;0;5607;3
3903;94;0;5608;3
4076;94;0;5609;3
3979;94;0;5610;3
2282;94;0;5611;3
287;94;0;5612;3
455;94;0;5613;3
800;94;0;5614;3
883;94;0;5615;3
706;94;0;5616;3
628;94;0;5617;3
541;94;0;5618;3
1283;94;0;5619;3
1374;94;0;5620;3
1046;94;0;5621;3
1875;94;0;5622;3
6037;94;0;5623;3
5866;94;0;5624;3
5263;94;0;5625;3
5345;94;0;5626;3
5527;94;0;5627;3
5606;94;0;5628;3
5442;94;0;5629;3
4854;94;0;5630;3
4682;94;0;5631;3
4937;94;1;5632;3
4160;94;0;5633;3
4423;94;0;5634;3
6626;94;0;5635;3
6377;94;0;5636;3
6717;94;0;5637;3
7466;94;0;5638;3
7633;94;0;5639;3
7209;94;0;5640;3
7379;94;0;5641;3
8068;94;0;5642;3
7799;94;0;5643;3
8883;94;0;5644;3
9216;94;0;5645;3
8969;94;0;5646;3
8240;94;0;5647;3
8319;94;0;5648;3
9711;94;0;5649;3
9615;94;0;5650;3
9943;94;0;5651;3
9868;94;0;5652;3
9792;94;0;5653;3
9533;93;0;5654;3
9294;93;0;5655;3
9450;93;0;5656;3
8648;93;0;5657;3
8559;93;0;5658;3
9134;93;0;5659;3
8731;93;0;5660;3
7886;93;0;5661;3
8148;93;0;5662;3
7548;93;0;5663;3
6962;93;0;5664;3
6296;93;0;5665;3
6213;93;0;5666;3
6461;93;0;5667;3
4505;93;0;5668;3
4336;93;0;5669;3
4248;93;1;5670;3
4771;93;1;5671;3
5773;93;0;5672;3
5689;93;0;5673;3
6121;93;0;5674;3
2036;93;0;5675;3
1544;93;0;5676;3
1635;93;0;5677;3
1723;93;0;5678;3
1208;93;0;5679;3
1458;93;0;5680;3
368;93;0;5681;3
34;93;0;5682;3
2201;93;0;5683;3
2452;93;0;5684;3
2373;93;0;5685;3
2627;93;0;5686;3
2976;93;0;5687;3
2898;93;0;5688;3
3817;93;0;5689;3
3650;93;0;5690;3
3568;93;0;5691;3
3486;92;0;5692;3
3399;92;0;5693;3
3312;92;0;5694;3
4075;92;0;5695;3
3065;92;0;5696;3
2802;92;0;5697;3
2714;92;0;5698;3
2281;92;0;5699;3
114;92;0;5700;3
286;92;0;5701;3
454;92;0;5702;3
627;92;0;5703;3
705;92;0;5704;3
882;92;0;5705;3
963;92;0;5706;3
1045;92;0;5707;3
1958;92;0;5708;3
1874;92;0;5709;3
1799;92;0;5710;3
5948;92;0;5711;3
5605;92;0;5712;3
5344;92;0;5713;3
5262;92;0;5714;3
4853;92;0;5715;3
4681;92;0;5716;3
4936;92;0;5717;3
5024;92;0;5718;3
4159;92;0;5719;3
4422;92;1;5720;3
6625;92;0;5721;3
6541;92;1;5722;3
7124;92;0;5723;3
6716;92;0;5724;3
6797;92;0;5725;3
7465;92;0;5726;3
7632;92;0;5727;3
7378;92;0;5728;3
7293;92;0;5729;3
8067;92;0;5730;3
7798;92;0;5731;3
7720;92;0;5732;3
8811;92;0;5733;3
9215;92;0;5734;3
8968;92;0;5735;3
8318;92;0;5736;3
8239;92;0;5737;3
8396;92;0;5738;3
9614;92;1;5739;3
9791;92;0;5740;3
9867;92;0;5741;3
9942;92;0;5742;3
9710;91;0;5743;3
9532;91;0;5744;3
9449;91;0;5745;3
9376;91;0;5746;3
9293;91;0;5747;3
8558;91;0;5748;3
8478;91;0;5749;3
8647;91;0;5750;3
8730;91;0;5751;3
7885;91;1;5752;3
8147;91;0;5753;3
7208;91;0;5754;3
6961;91;0;5755;3
7040;91;0;5756;3
6212;91;0;5757;3
6295;91;0;5758;3
4592;91;0;5759;3
4247;91;0;5760;3
4335;91;0;5761;3
5097;91;0;5762;3
5178;91;0;5763;3
5526;91;0;5764;3
6120;91;0;5765;3
6036;91;0;5766;3
5688;91;0;5767;3
5772;91;0;5768;3
5865;91;0;5769;3
1722;91;0;5770;3
1634;91;0;5771;3
1543;91;0;5772;3
1121;91;0;5773;3
1457;91;0;5774;3
1373;91;0;5775;3
799;91;0;5776;3
540;91;0;5777;3
33;91;0;5778;3
197;91;0;5779;3
2118;91;0;5780;3
2372;91;0;5781;3
2451;91;0;5782;3
2626;91;0;5783;3
3978;91;0;5784;3
3816;91;0;5785;3
3732;91;0;5786;3
3228;91;0;5787;3
3567;91;0;5788;3
3485;90;0;5789;3
3398;90;0;5790;3
3311;90;0;5791;3
3144;90;0;5792;3
3649;90;0;5793;3
3064;90;0;5794;3
2975;90;0;5795;3
2897;90;0;5796;3
2542;90;0;5797;3
2280;90;0;5798;3
2200;90;0;5799;3
285;90;0;5800;3
367;90;0;5801;3
626;90;0;5802;3
962;90;0;5803;3
1044;90;0;5804;3
1873;90;0;5805;3
2035;90;0;5806;3
5947;90;0;5807;3
5604;90;0;5808;3
5023;90;0;5809;3
4935;90;0;5810;3
4680;90;0;5811;3
4852;90;1;5812;3
4158;90;1;5813;3
4504;90;0;5814;3
6540;90;0;5815;3
6460;90;0;5816;3
7123;90;0;5817;3
6796;90;0;5818;3
6879;90;0;5819;3
6715;90;0;5820;3
7292;90;0;5821;3
7377;90;0;5822;3
7631;90;0;5823;3
7977;90;0;5824;3
7797;90;0;5825;3
8810;90;0;5826;3
8967;90;0;5827;3
9056;90;0;5828;3
9214;90;0;5829;3
9133;90;0;5830;3
8238;90;0;5831;3
8317;90;0;5832;3
9790;90;0;5833;3
9941;89;0;5834;3
9866;89;0;5835;3
9292;89;0;5836;3
9709;89;0;5837;3
9613;89;0;5838;3
8395;89;0;5839;3
8477;89;0;5840;3
8557;89;0;5841;3
8882;89;0;5842;3
8066;89;0;5843;3
7207;89;0;5844;3
7039;89;0;5845;3
6960;89;0;5846;3
6624;89;0;5847;3
6376;89;0;5848;3
6211;89;0;5849;3
4591;89;0;5850;3
4334;89;0;5851;3
5525;89;0;5852;3
5441;89;0;5853;3
5261;89;0;5854;3
5343;89;0;5855;3
5771;89;0;5856;3
5687;89;0;5857;3
1957;89;0;5858;3
1798;89;0;5859;3
1542;89;0;5860;3
1633;89;0;5861;3
1721;89;0;5862;3
1120;89;0;5863;3
1282;89;0;5864;3
1456;89;0;5865;3
798;89;0;5866;3
881;89;1;5867;3
453;89;0;5868;3
196;89;0;5869;3
32;89;0;5870;3
113;89;0;5871;3
2450;89;0;5872;3
2371;89;0;5873;3
2801;89;0;5874;3
4074;89;0;5875;3
3902;89;0;5876;3
3227;89;0;5877;3
3310;88;0;5878;3
3143;88;0;5879;3
3566;88;0;5880;3
3648;88;0;5881;3
3731;88;0;5882;3
3815;88;1;5883;3
3063;88;0;5884;3
2541;88;0;5885;3
2117;88;0;5886;3
366;88;0;5887;3
284;88;0;5888;3
961;88;0;5889;3
539;88;0;5890;3
1372;88;0;5891;3
1043;88;0;5892;3
1207;88;0;5893;3
1872;88;0;5894;3
5864;88;0;5895;3
6035;88;0;5896;3
6119;88;0;5897;3
5177;88;0;5898;3
5603;88;0;5899;3
4246;88;0;5900;3
4503;88;0;5901;3
4851;88;0;5902;3
4770;88;0;5903;3
5022;88;0;5904;3
5096;88;0;5905;3
6539;88;0;5906;3
6714;88;0;5907;3
6795;88;0;5908;3
7291;88;0;5909;3
7547;88;0;5910;3
8146;88;0;5911;3
8809;88;0;5912;3
8729;88;0;5913;3
9213;88;0;5914;3
8966;88;0;5915;3
8646;88;0;5916;3
8237;88;0;5917;3
9375;88;0;5918;3
9448;88;0;5919;3
9291;87;0;5920;3
9612;87;0;5921;3
9708;87;0;5922;3
9789;87;0;5923;3
8394;87;0;5924;3
8556;87;0;5925;3
9055;87;0;5926;3
8881;87;0;5927;3
8065;87;0;5928;3
7976;87;0;5929;3
7719;87;0;5930;3
7464;87;0;5931;3
7630;87;0;5932;3
7206;87;0;5933;3
7376;87;0;5934;3
6878;87;0;5935;3
6959;87;0;5936;3
7038;87;0;5937;3
7122;87;0;5938;3
6623;87;0;5939;3
6459;87;0;5940;3
6210;87;0;5941;3
6375;87;0;5942;3
4590;87;0;5943;3
4421;87;0;5944;3
4157;87;0;5945;3
5440;87;0;5946;3
5260;87;0;5947;3
5946;87;0;5948;3
5770;87;0;5949;3
5686;87;0;5950;3
1956;87;0;5951;3
1720;87;0;5952;3
1632;87;0;5953;3
1119;87;0;5954;3
1455;87;0;5955;3
704;87;0;5956;3
880;87;0;5957;3
2199;87;0;5958;3
2279;87;0;5959;3
2449;87;0;5960;3
2974;87;0;5961;3
2896;87;0;5962;3
2800;87;0;5963;3
2713;87;0;5964;3
4073;87;0;5965;3
3397;87;0;5966;3
3226;87;0;5967;3
3309;86;0;5968;3
3142;86;0;5969;3
3977;86;0;5970;3
3901;86;0;5971;3
3814;86;0;5972;3
2625;86;0;5973;3
3062;86;0;5974;3
2540;86;0;5975;3
2370;86;0;5976;3
2116;86;0;5977;3
797;86;0;5978;3
960;86;0;5979;3
365;86;0;5980;3
31;86;0;5981;3
195;86;1;5982;3
1371;86;0;5983;3
1042;86;0;5984;3
1206;86;0;5985;3
1541;86;0;5986;3
1871;86;0;5987;3
5863;86;0;5988;3
6118;86;0;5989;3
6034;86;0;5990;3
5176;86;0;5991;3
5602;86;0;5992;3
5524;86;0;5993;3
4245;86;0;5994;3
4333;86;0;5995;3
4502;86;1;5996;3
5021;86;0;5997;3
4769;86;1;5998;3
6294;86;0;5999;3
6794;86;0;6000;3
7290;86;0;6001;3
7546;86;0;6002;3
7884;86;0;6003;3
8728;86;0;6004;3
8476;86;0;6005;3
9865;86;0;6006;3
9531;86;0;6007;3
9374;86;0;6008;3
9290;85;0;6009;3
9611;85;0;6010;3
8555;85;0;6011;3
8645;85;0;6012;3
8236;85;0;6013;3
8316;85;0;6014;3
8808;85;0;6015;3
8880;85;0;6016;3
8965;85;0;6017;3
9212;85;0;6018;3
9132;85;0;6019;3
7718;85;0;6020;3
7796;85;0;6021;3
7975;85;0;6022;3
8145;85;0;6023;3
7463;85;0;6024;3
7629;85;0;6025;3
7205;85;0;6026;3
7375;85;0;6027;3
6877;85;0;6028;3
7121;85;0;6029;3
7037;85;0;6030;3
6958;85;0;6031;3
6458;85;0;6032;3
6538;85;0;6033;3
4850;85;0;6034;3
4679;85;0;6035;3
5095;85;0;6036;3
4934;85;0;6037;3
4589;85;0;6038;3
4156;85;1;6039;3
5439;85;0;6040;3
5769;85;0;6041;3
1955;85;0;6042;3
2034;85;0;6043;3
1631;85;0;6044;3
1118;85;0;6045;3
1454;85;0;6046;3
283;85;0;6047;3
625;85;0;6048;3
2198;85;0;6049;3
2448;85;0;6050;3
2895;85;0;6051;3
2712;85;0;6052;3
2799;85;0;6053;3
3730;85;0;6054;3
3647;85;0;6055;3
4072;85;1;6056;3
3396;85;0;6057;3
3565;85;0;6058;3
3484;85;0;6059;3
3225;84;0;6060;3
3813;84;0;6061;3
3061;84;0;6062;3
2973;84;0;6063;3
2539;84;0;6064;3
703;84;0;6065;3
959;84;0;6066;3
796;84;0;6067;3
879;84;0;6068;3
364;84;0;6069;3
452;84;0;6070;3
30;84;0;6071;3
112;84;0;6072;3
1281;84;0;6073;3
1041;84;0;6074;3
1205;84;0;6075;3
